"tech_field_citing","tech_field_cited","tech_name","p_year_citing","group","share_inv_cited","total_num","ctry_cited","type"
16,"1As","Electrical machinery, apparatus, energy",1993,"Asia",0.00870877352382048,114.826731601732,"Switzerland","forw"
16,"1Am","Electrical machinery, apparatus, energy",1997,"Americas",0.00482545547909167,207.234323129272,"Switzerland","forw"
16,"1Am","Electrical machinery, apparatus, energy",1998,"Americas",0.00363198108223318,275.331830579122,"Switzerland","forw"
16,"1Am","Electrical machinery, apparatus, energy",2010,"Americas",0.000850449206912663,603.814442226,"Switzerland","forw"
16,"1As","Electrical machinery, apparatus, energy",2010,"Asia",0.00165613792925098,603.814442226,"Switzerland","forw"
16,"1Eu","Electrical machinery, apparatus, energy",2013,"Europe",0.00154156210701976,648.692644588454,"Switzerland","forw"
16,"1Am","Electrical machinery, apparatus, energy",2014,"Americas",0.00201584359723794,496.070231524992,"Switzerland","forw"
16,"2Am","Audio-visual technology",1998,"Americas",0.00363198108223318,275.331830579122,"Switzerland","forw"
16,"2Am","Audio-visual technology",2003,"Americas",0.00133613618746628,748.426701844145,"Switzerland","forw"
16,"2Am","Audio-visual technology",2004,"Americas",0.00126653128745658,789.558070853647,"Switzerland","forw"
16,"4Am","Digital communication",1996,"Americas",0.00441088224430859,188.926678876679,"Switzerland","forw"
16,"4Eu","Digital communication",1996,"Europe",0.000882176448861718,188.926678876679,"Switzerland","forw"
16,"4Am","Digital communication",2000,"Americas",0.00245464123510742,407.391510293861,"Switzerland","forw"
16,"4As","Digital communication",2000,"Asia",0.00122732061755371,407.391510293861,"Switzerland","forw"
16,"4Am","Digital communication",2002,"Americas",0.00156739482767881,638.001339765118,"Switzerland","forw"
16,"4As","Digital communication",2007,"Asia",0.000800539069668872,624.579135415359,"Switzerland","forw"
16,"5As","Basic communication processes",2009,"Asia",0.00154020407794872,649.264610006633,"Switzerland","forw"
16,"6Am","Computer technology",1991,"Americas",0.113502147567343,44.0520299145299,"Switzerland","forw"
16,"6Am","Computer technology",1998,"Americas",0.0133172639681883,275.331830579122,"Switzerland","forw"
16,"6Am","Computer technology",2001,"Americas",0.00340691679116558,587.041046962512,"Switzerland","forw"
16,"6Am","Computer technology",2002,"Americas",0.00156739482767881,638.001339765118,"Switzerland","forw"
16,"6As","Computer technology",2002,"Asia",0.00156739482767881,638.001339765118,"Switzerland","forw"
16,"6Am","Computer technology",2003,"Americas",0.0080168171247977,748.426701844145,"Switzerland","forw"
16,"6Do","Computer technology",2003,"Domestic",0.000890757458310855,748.426701844145,"Switzerland","forw"
16,"6Eu","Computer technology",2003,"Europe",0.000445378729155428,748.426701844145,"Switzerland","forw"
16,"6As","Computer technology",2004,"Asia",0.00126653128745658,789.558070853647,"Switzerland","forw"
16,"6Am","Computer technology",2005,"Americas",0.00620898079059756,805.285145602583,"Switzerland","forw"
16,"6Do","Computer technology",2005,"Domestic",0.00248359231623902,805.285145602583,"Switzerland","forw"
16,"6Am","Computer technology",2006,"Americas",0.00204513359842986,733.448416842606,"Switzerland","forw"
16,"6As","Computer technology",2006,"Asia",0.00136342239895324,733.448416842606,"Switzerland","forw"
16,"6Am","Computer technology",2009,"Americas",0.00462061223384615,649.264610006633,"Switzerland","forw"
16,"6Do","Computer technology",2009,"Domestic",0.00154020407794872,649.264610006633,"Switzerland","forw"
16,"6As","Computer technology",2012,"Asia",0.00177250347899636,564.173786878109,"Switzerland","forw"
16,"6Do","Computer technology",2012,"Domestic",0.00177250347899636,564.173786878109,"Switzerland","forw"
16,"6Am","Computer technology",2014,"Americas",0.00134389573149196,496.070231524992,"Switzerland","forw"
16,"6Am","Computer technology",2015,"Americas",0.00160426730361108,311.668759236406,"Switzerland","forw"
16,"6Do","Computer technology",2015,"Domestic",0.00320853460722216,311.668759236406,"Switzerland","forw"
16,"7Am","IT methods for management",2000,"Americas",0.00327285498014323,407.391510293861,"Switzerland","forw"
16,"7As","IT methods for management",2011,"Asia",0.00176432602430859,566.788669566829,"Switzerland","forw"
16,"8Am","Semiconductors",2004,"Americas",0.00379959386236973,789.558070853647,"Switzerland","forw"
16,"8Am","Semiconductors",2005,"Americas",0.00496718463247805,805.285145602583,"Switzerland","forw"
16,"8Am","Semiconductors",2006,"Americas",0.00272684479790648,733.448416842606,"Switzerland","forw"
16,"8As","Semiconductors",2007,"Asia",0.00160107813933774,624.579135415359,"Switzerland","forw"
16,"8Am","Semiconductors",2008,"Americas",0.00416792149092016,719.78323165048,"Switzerland","forw"
16,"8Am","Semiconductors",2010,"Americas",0.00165613792925098,603.814442226,"Switzerland","forw"
16,"9Am","Optics",2000,"Americas",0.00490928247021485,407.391510293861,"Switzerland","forw"
16,"9Am","Optics",2002,"Americas",0.000940436896607288,638.001339765118,"Switzerland","forw"
16,"9Am","Optics",2003,"Americas",0.00133613618746628,748.426701844145,"Switzerland","forw"
16,"9Am","Optics",2004,"Americas",0.00197015978048801,789.558070853647,"Switzerland","forw"
16,"9As","Optics",2004,"Asia",0.00126653128745658,789.558070853647,"Switzerland","forw"
16,"9Eu","Optics",2004,"Europe",0.00126653128745658,789.558070853647,"Switzerland","forw"
16,"9Am","Optics",2005,"Americas",0.000191045562787617,805.285145602583,"Switzerland","forw"
16,"9As","Optics",2005,"Asia",0.00124179615811951,805.285145602583,"Switzerland","forw"
16,"9Eu","Optics",2005,"Europe",0.000382091125575235,805.285145602583,"Switzerland","forw"
16,"9Am","Optics",2006,"Americas",0.00136342239895324,733.448416842606,"Switzerland","forw"
16,"9Am","Optics",2008,"Americas",0.000595417355845737,719.78323165048,"Switzerland","forw"
16,"9Am","Optics",2010,"Americas",0.00165613792925098,603.814442226,"Switzerland","forw"
16,"9Am","Optics",2011,"Americas",0.00264648903646289,566.788669566829,"Switzerland","forw"
16,"9Am","Optics",2012,"Americas",0.00709001391598544,564.173786878109,"Switzerland","forw"
16,"9As","Optics",2013,"Asia",0.00154156210701976,648.692644588454,"Switzerland","forw"
16,"9Am","Optics",2014,"Americas",0.00201584359723794,496.070231524992,"Switzerland","forw"
16,"10Am","Measurement",1996,"Americas",0.0036644252491179,188.926678876679,"Switzerland","forw"
16,"10As","Measurement",1996,"Asia",0.000407158361013101,188.926678876679,"Switzerland","forw"
16,"10Eu","Measurement",1996,"Europe",0.000407158361013101,188.926678876679,"Switzerland","forw"
16,"10Am","Measurement",1998,"Americas",0.00103770888063805,275.331830579122,"Switzerland","forw"
16,"10Eu","Measurement",1998,"Europe",0.0041508355225522,275.331830579122,"Switzerland","forw"
16,"10Am","Measurement",1999,"Americas",0.00509374620326356,327.198607892721,"Switzerland","forw"
16,"10Am","Measurement",2000,"Americas",0.00436380664019097,407.391510293861,"Switzerland","forw"
16,"10Do","Measurement",2000,"Domestic",0.000272737915011936,407.391510293861,"Switzerland","forw"
16,"10Am","Measurement",2001,"Americas",0.000851729197791394,587.041046962512,"Switzerland","forw"
16,"10Do","Measurement",2001,"Domestic",0.00596210438453976,587.041046962512,"Switzerland","forw"
16,"10Eu","Measurement",2001,"Europe",0.000851729197791394,587.041046962512,"Switzerland","forw"
16,"10Am","Measurement",2002,"Americas",0.00313478965535763,638.001339765118,"Switzerland","forw"
16,"10Am","Measurement",2003,"Americas",0.00133613618746628,748.426701844145,"Switzerland","forw"
16,"10Am","Measurement",2004,"Americas",0.00168870838327543,789.558070853647,"Switzerland","forw"
16,"10As","Measurement",2004,"Asia",0.00126653128745658,789.558070853647,"Switzerland","forw"
16,"10Eu","Measurement",2004,"Europe",0.000633265643728288,789.558070853647,"Switzerland","forw"
16,"10Am","Measurement",2005,"Americas",0.00248359231623902,805.285145602583,"Switzerland","forw"
16,"10Eu","Measurement",2005,"Europe",0.000745077694871708,805.285145602583,"Switzerland","forw"
16,"10Am","Measurement",2006,"Americas",0.00477197839633633,733.448416842606,"Switzerland","forw"
16,"10As","Measurement",2006,"Asia",0.000681711199476619,733.448416842606,"Switzerland","forw"
16,"10Am","Measurement",2007,"Americas",0.00160107813933774,624.579135415359,"Switzerland","forw"
16,"10As","Measurement",2007,"Asia",0.000800539069668872,624.579135415359,"Switzerland","forw"
16,"10Eu","Measurement",2008,"Europe",0.000694653581820027,719.78323165048,"Switzerland","forw"
16,"10Am","Measurement",2010,"Americas",0.000920076627361653,603.814442226,"Switzerland","forw"
16,"10Am","Measurement",2011,"Americas",0.000882163012154296,566.788669566829,"Switzerland","forw"
16,"10Eu","Measurement",2011,"Europe",0.000882163012154296,566.788669566829,"Switzerland","forw"
16,"10Am","Measurement",2012,"Americas",0.00088625173949818,564.173786878109,"Switzerland","forw"
16,"10Do","Measurement",2012,"Domestic",0.000295417246499393,564.173786878109,"Switzerland","forw"
16,"10Am","Measurement",2014,"Americas",0.00403168719447589,496.070231524992,"Switzerland","forw"
16,"10Am","Measurement",2016,"Americas",0.00627944546117462,218.968380010867,"Switzerland","forw"
16,"10Eu","Measurement",2016,"Europe",0.00137006082789264,218.968380010867,"Switzerland","forw"
16,"11Am","Analysis of biological materials",1994,"Americas",0.00634969184339508,104.991971753736,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",1995,"Europe",0.00306207849311997,163.287780219686,"Switzerland","forw"
16,"11Am","Analysis of biological materials",1997,"Americas",0.0110985476019108,207.234323129272,"Switzerland","forw"
16,"11Do","Analysis of biological materials",1997,"Domestic",0.0014476366437275,207.234323129272,"Switzerland","forw"
16,"11Do","Analysis of biological materials",1999,"Domestic",0.00152812386097907,327.198607892721,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2000,"Americas",0.00736392370532227,407.391510293861,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2001,"Americas",0.00170345839558279,587.041046962512,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2002,"Americas",0.00313478965535763,638.001339765118,"Switzerland","forw"
16,"11As","Analysis of biological materials",2002,"Asia",0.00261232471279802,638.001339765118,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2003,"Americas",0.00192997449300685,748.426701844145,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",2003,"Europe",0.00252381279854742,748.426701844145,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2004,"Americas",0.00464394805400745,789.558070853647,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",2004,"Europe",0.000633265643728288,789.558070853647,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2005,"Americas",0.00261430770130424,805.285145602583,"Switzerland","forw"
16,"11Do","Analysis of biological materials",2005,"Domestic",0.00163394231331515,805.285145602583,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",2005,"Europe",0.000130715385065212,805.285145602583,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2006,"Americas",0.0237756863847478,733.448416842606,"Switzerland","forw"
16,"11Do","Analysis of biological materials",2006,"Domestic",0.0015631155785979,733.448416842606,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",2006,"Europe",0.000800740139067774,733.448416842606,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2007,"Americas",0.00263034265748344,624.579135415359,"Switzerland","forw"
16,"11As","Analysis of biological materials",2007,"Asia",0.000824797829355808,624.579135415359,"Switzerland","forw"
16,"11Do","Analysis of biological materials",2007,"Domestic",0.00185059681040337,624.579135415359,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",2007,"Europe",0.000582210232486453,624.579135415359,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2008,"Americas",0.00903049656366035,719.78323165048,"Switzerland","forw"
16,"11As","Analysis of biological materials",2008,"Asia",0.000926204775760035,719.78323165048,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",2008,"Europe",0.00486257507274019,719.78323165048,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2009,"Americas",0.0168138945176068,649.264610006633,"Switzerland","forw"
16,"11As","Analysis of biological materials",2009,"Asia",0.00269535713641026,649.264610006633,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",2009,"Europe",0.00333710883555555,649.264610006633,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2010,"Americas",0.00444234644552026,603.814442226,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2011,"Americas",0.000814304318911658,566.788669566829,"Switzerland","forw"
16,"11As","Analysis of biological materials",2011,"Asia",0.00176432602430859,566.788669566829,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2012,"Americas",0.011225855366977,564.173786878109,"Switzerland","forw"
16,"11As","Analysis of biological materials",2012,"Asia",0.00088625173949818,564.173786878109,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2013,"Americas",0.00339143663544348,648.692644588454,"Switzerland","forw"
16,"11As","Analysis of biological materials",2013,"Asia",0.000616624842807905,648.692644588454,"Switzerland","forw"
16,"11Do","Analysis of biological materials",2013,"Domestic",0.00416221768895336,648.692644588454,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",2013,"Europe",0.00354559284614546,648.692644588454,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2014,"Americas",0.00545053095714721,496.070231524992,"Switzerland","forw"
16,"11As","Analysis of biological materials",2014,"Asia",0.00201584359723794,496.070231524992,"Switzerland","forw"
16,"11Do","Analysis of biological materials",2014,"Domestic",0.000537558292596785,496.070231524992,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",2014,"Europe",0.00137620091734513,496.070231524992,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2015,"Americas",0.00892555990736346,311.668759236406,"Switzerland","forw"
16,"11As","Analysis of biological materials",2015,"Asia",0.000583369928585847,311.668759236406,"Switzerland","forw"
16,"11Eu","Analysis of biological materials",2015,"Europe",0.00320853460722216,311.668759236406,"Switzerland","forw"
16,"11Am","Analysis of biological materials",2016,"Americas",0.0152228980876961,218.968380010867,"Switzerland","forw"
16,"11As","Analysis of biological materials",2016,"Asia",0.00304457961753921,218.968380010867,"Switzerland","forw"
16,"12Am","Control",1998,"Americas",0.00363198108223318,275.331830579122,"Switzerland","forw"
16,"12Am","Control",2003,"Americas",0.00267227237493257,748.426701844145,"Switzerland","forw"
16,"12Am","Control",2005,"Americas",0.00579504873789106,805.285145602583,"Switzerland","forw"
16,"12Eu","Control",2009,"Europe",0.000770102038974359,649.264610006633,"Switzerland","forw"
16,"13Am","Medical technology",1990,"Americas",0.13491327404137,36.7389027639028,"Switzerland","forw"
16,"13As","Medical technology",1990,"Asia",0.00302434484298975,36.7389027639028,"Switzerland","forw"
16,"13Do","Medical technology",1990,"Domestic",0.108178488614633,36.7389027639028,"Switzerland","forw"
16,"13Eu","Medical technology",1990,"Europe",0.134932308379543,36.7389027639028,"Switzerland","forw"
16,"13Do","Medical technology",1991,"Domestic",0.0113502147567343,44.0520299145299,"Switzerland","forw"
16,"13Am","Medical technology",1992,"Americas",0.0147502985179462,45.1968253968254,"Switzerland","forw"
16,"13Do","Medical technology",1992,"Domestic",0.00368757462948655,45.1968253968254,"Switzerland","forw"
16,"13Am","Medical technology",1993,"Americas",0.0696701881905638,114.826731601732,"Switzerland","forw"
16,"13As","Medical technology",1993,"Asia",0.00435438676191024,114.826731601732,"Switzerland","forw"
16,"13Am","Medical technology",1994,"Americas",0.0761963021207409,104.991971753736,"Switzerland","forw"
16,"13Am","Medical technology",1995,"Americas",0.0536884429127035,163.287780219686,"Switzerland","forw"
16,"13Do","Medical technology",1995,"Domestic",0.00102069283103999,163.287780219686,"Switzerland","forw"
16,"13Eu","Medical technology",1995,"Europe",0.00632829555244794,163.287780219686,"Switzerland","forw"
16,"13Am","Medical technology",1996,"Americas",0.0494900987811424,188.926678876679,"Switzerland","forw"
16,"13As","Medical technology",1996,"Asia",0.00396979401987773,188.926678876679,"Switzerland","forw"
16,"13Do","Medical technology",1996,"Domestic",0.00793958803975546,188.926678876679,"Switzerland","forw"
16,"13Eu","Medical technology",1996,"Europe",0.0137619526022428,188.926678876679,"Switzerland","forw"
16,"13Am","Medical technology",1997,"Americas",0.0286846520146005,207.234323129272,"Switzerland","forw"
16,"13Do","Medical technology",1997,"Domestic",0.0180686499605988,207.234323129272,"Switzerland","forw"
16,"13Eu","Medical technology",1997,"Europe",0.00281484902947014,207.234323129272,"Switzerland","forw"
16,"13Am","Medical technology",1998,"Americas",0.042758322740836,275.331830579122,"Switzerland","forw"
16,"13As","Medical technology",1998,"Asia",0.00211865563130269,275.331830579122,"Switzerland","forw"
16,"13Eu","Medical technology",1998,"Europe",0.00726396216446635,275.331830579122,"Switzerland","forw"
16,"13Am","Medical technology",1999,"Americas",0.0624493284520112,327.198607892721,"Switzerland","forw"
16,"13As","Medical technology",1999,"Asia",0.00152812386097907,327.198607892721,"Switzerland","forw"
16,"13Do","Medical technology",1999,"Domestic",0.00785892271360663,327.198607892721,"Switzerland","forw"
16,"13Eu","Medical technology",1999,"Europe",0.00560312082358991,327.198607892721,"Switzerland","forw"
16,"13Am","Medical technology",2000,"Americas",0.0716335507626317,407.391510293861,"Switzerland","forw"
16,"13As","Medical technology",2000,"Asia",0.00122732061755371,407.391510293861,"Switzerland","forw"
16,"13Am","Medical technology",2001,"Americas",0.0899993852332906,587.041046962512,"Switzerland","forw"
16,"13As","Medical technology",2001,"Asia",0.00113563893038852,587.041046962512,"Switzerland","forw"
16,"13Do","Medical technology",2001,"Domestic",0.0051198388445016,587.041046962512,"Switzerland","forw"
16,"13Eu","Medical technology",2001,"Europe",0.0028107063527116,587.041046962512,"Switzerland","forw"
16,"13Am","Medical technology",2002,"Americas",0.0583245030877372,638.001339765118,"Switzerland","forw"
16,"13Do","Medical technology",2002,"Domestic",0.00267763283061797,638.001339765118,"Switzerland","forw"
16,"13Eu","Medical technology",2002,"Europe",0.00881659590569333,638.001339765118,"Switzerland","forw"
16,"13Am","Medical technology",2003,"Americas",0.109787732874317,748.426701844145,"Switzerland","forw"
16,"13As","Medical technology",2003,"Asia",0.000935295331226398,748.426701844145,"Switzerland","forw"
16,"13Do","Medical technology",2003,"Domestic",0.000668068093733141,748.426701844145,"Switzerland","forw"
16,"13Eu","Medical technology",2003,"Europe",0.00405294643531439,748.426701844145,"Switzerland","forw"
16,"13Am","Medical technology",2004,"Americas",0.101002854623978,789.558070853647,"Switzerland","forw"
16,"13As","Medical technology",2004,"Asia",0.00316632821864144,789.558070853647,"Switzerland","forw"
16,"13Do","Medical technology",2004,"Domestic",0.00143540212578412,789.558070853647,"Switzerland","forw"
16,"13Eu","Medical technology",2004,"Europe",0.0071770106289206,789.558070853647,"Switzerland","forw"
16,"13Am","Medical technology",2005,"Americas",0.0448909311160204,805.285145602583,"Switzerland","forw"
16,"13As","Medical technology",2005,"Asia",0.00108657163835457,805.285145602583,"Switzerland","forw"
16,"13Do","Medical technology",2005,"Domestic",0.0110209409033107,805.285145602583,"Switzerland","forw"
16,"13Eu","Medical technology",2005,"Europe",0.0109347050589968,805.285145602583,"Switzerland","forw"
16,"13Am","Medical technology",2006,"Americas",0.0914392204002214,733.448416842606,"Switzerland","forw"
16,"13As","Medical technology",2006,"Asia",0.00194774628421891,733.448416842606,"Switzerland","forw"
16,"13Do","Medical technology",2006,"Domestic",0.00613540079528957,733.448416842606,"Switzerland","forw"
16,"13Eu","Medical technology",2006,"Europe",0.00576702269370904,733.448416842606,"Switzerland","forw"
16,"13Am","Medical technology",2007,"Americas",0.0602983817031698,624.579135415359,"Switzerland","forw"
16,"13As","Medical technology",2007,"Asia",0.00640431255735098,624.579135415359,"Switzerland","forw"
16,"13Do","Medical technology",2007,"Domestic",0.00545700799157615,624.579135415359,"Switzerland","forw"
16,"13Eu","Medical technology",2007,"Europe",0.00523209463390727,624.579135415359,"Switzerland","forw"
16,"13Am","Medical technology",2008,"Americas",0.0501606043558042,719.78323165048,"Switzerland","forw"
16,"13As","Medical technology",2008,"Asia",0.0025470631333401,719.78323165048,"Switzerland","forw"
16,"13Do","Medical technology",2008,"Domestic",0.00301016552122012,719.78323165048,"Switzerland","forw"
16,"13Eu","Medical technology",2008,"Europe",0.00412161125213216,719.78323165048,"Switzerland","forw"
16,"13Am","Medical technology",2009,"Americas",0.0686251954429729,649.264610006633,"Switzerland","forw"
16,"13As","Medical technology",2009,"Asia",0.0025670067965812,649.264610006633,"Switzerland","forw"
16,"13Do","Medical technology",2009,"Domestic",0.00231030611692308,649.264610006633,"Switzerland","forw"
16,"13Eu","Medical technology",2009,"Europe",0.00448815215407183,649.264610006633,"Switzerland","forw"
16,"13Am","Medical technology",2010,"Americas",0.0396815905429262,603.814442226,"Switzerland","forw"
16,"13Eu","Medical technology",2010,"Europe",0.00812296222442145,603.814442226,"Switzerland","forw"
16,"13Am","Medical technology",2011,"Americas",0.0667923423488253,566.788669566829,"Switzerland","forw"
16,"13As","Medical technology",2011,"Asia",0.00185254232552402,566.788669566829,"Switzerland","forw"
16,"13Eu","Medical technology",2011,"Europe",0.00786595352504248,566.788669566829,"Switzerland","forw"
16,"13Am","Medical technology",2012,"Americas",0.0585498225911226,564.173786878109,"Switzerland","forw"
16,"13As","Medical technology",2012,"Asia",0.00262593107999461,564.173786878109,"Switzerland","forw"
16,"13Eu","Medical technology",2012,"Europe",0.00265875521849454,564.173786878109,"Switzerland","forw"
16,"13Am","Medical technology",2013,"Americas",0.0222498797446519,648.692644588454,"Switzerland","forw"
16,"13As","Medical technology",2013,"Asia",0.00154156210701976,648.692644588454,"Switzerland","forw"
16,"13Do","Medical technology",2013,"Domestic",0.00115617158026482,648.692644588454,"Switzerland","forw"
16,"13Eu","Medical technology",2013,"Europe",0.00115617158026482,648.692644588454,"Switzerland","forw"
16,"13Am","Medical technology",2014,"Americas",0.0317495366564976,496.070231524992,"Switzerland","forw"
16,"13As","Medical technology",2014,"Asia",0.00383010283475209,496.070231524992,"Switzerland","forw"
16,"13Do","Medical technology",2014,"Domestic",0.00134389573149196,496.070231524992,"Switzerland","forw"
16,"13Eu","Medical technology",2014,"Europe",0.000335973932872991,496.070231524992,"Switzerland","forw"
16,"13Am","Medical technology",2015,"Americas",0.01267116524249,311.668759236406,"Switzerland","forw"
16,"13Am","Medical technology",2016,"Americas",0.0479521289762426,218.968380010867,"Switzerland","forw"
16,"13Am","Medical technology",2017,"Americas",0.19672131147541,13.0714285714286,"Switzerland","forw"
16,"14As","Organic fine chemistry",1990,"Asia",0.0136095517934539,36.7389027639028,"Switzerland","forw"
16,"14Do","Organic fine chemistry",1990,"Domestic",0.0272191035869077,36.7389027639028,"Switzerland","forw"
16,"14Am","Organic fine chemistry",1991,"Americas",0.0227004295134687,44.0520299145299,"Switzerland","forw"
16,"14As","Organic fine chemistry",1991,"Asia",0.0126113497297048,44.0520299145299,"Switzerland","forw"
16,"14Do","Organic fine chemistry",1991,"Domestic",0.109718742648432,44.0520299145299,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",1991,"Europe",0.00756680983782289,44.0520299145299,"Switzerland","forw"
16,"14Am","Organic fine chemistry",1992,"Americas",0.0387195336096088,45.1968253968254,"Switzerland","forw"
16,"14Do","Organic fine chemistry",1992,"Domestic",0.139021563531643,45.1968253968254,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",1992,"Europe",0.00885017911076772,45.1968253968254,"Switzerland","forw"
16,"14Am","Organic fine chemistry",1993,"Americas",0.0571838427745926,114.826731601732,"Switzerland","forw"
16,"14As","Organic fine chemistry",1993,"Asia",0.00957965087620252,114.826731601732,"Switzerland","forw"
16,"14Do","Organic fine chemistry",1993,"Domestic",0.017417547047641,114.826731601732,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",1993,"Europe",0.0116116980317606,114.826731601732,"Switzerland","forw"
16,"14Am","Organic fine chemistry",1994,"Americas",0.0429057748846553,104.991971753736,"Switzerland","forw"
16,"14As","Organic fine chemistry",1994,"Asia",0.0279878796894032,104.991971753736,"Switzerland","forw"
16,"14Do","Organic fine chemistry",1994,"Domestic",0.0483030129515411,104.991971753736,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",1994,"Europe",0.0339028189495559,104.991971753736,"Switzerland","forw"
16,"14Am","Organic fine chemistry",1995,"Americas",0.0419844984501116,163.287780219686,"Switzerland","forw"
16,"14Do","Organic fine chemistry",1995,"Domestic",0.0194782215256798,163.287780219686,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",1995,"Europe",0.0201586834130398,163.287780219686,"Switzerland","forw"
16,"14Am","Organic fine chemistry",1996,"Americas",0.0712924595887248,188.926678876679,"Switzerland","forw"
16,"14As","Organic fine chemistry",1996,"Asia",0.0145559114062183,188.926678876679,"Switzerland","forw"
16,"14Do","Organic fine chemistry",1996,"Domestic",0.0113800761903162,188.926678876679,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",1996,"Europe",0.0413740754516146,188.926678876679,"Switzerland","forw"
16,"14Am","Organic fine chemistry",1997,"Americas",0.0570490415436693,207.234323129272,"Switzerland","forw"
16,"14As","Organic fine chemistry",1997,"Asia",0.025489494485674,207.234323129272,"Switzerland","forw"
16,"14Do","Organic fine chemistry",1997,"Domestic",0.00786759045504077,207.234323129272,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",1997,"Europe",0.0140742451473507,207.234323129272,"Switzerland","forw"
16,"14Am","Organic fine chemistry",1998,"Americas",0.0348139537307695,275.331830579122,"Switzerland","forw"
16,"14As","Organic fine chemistry",1998,"Asia",0.00843138465518416,275.331830579122,"Switzerland","forw"
16,"14Do","Organic fine chemistry",1998,"Domestic",0.0131850069539894,275.331830579122,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",1998,"Europe",0.0120242127285519,275.331830579122,"Switzerland","forw"
16,"14Am","Organic fine chemistry",1999,"Americas",0.0474230495452288,327.198607892721,"Switzerland","forw"
16,"14As","Organic fine chemistry",1999,"Asia",0.00635039018417858,327.198607892721,"Switzerland","forw"
16,"14Do","Organic fine chemistry",1999,"Domestic",0.0090159307797765,327.198607892721,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",1999,"Europe",0.00789530661505851,327.198607892721,"Switzerland","forw"
16,"14Am","Organic fine chemistry",2000,"Americas",0.0461326133703085,407.391510293861,"Switzerland","forw"
16,"14As","Organic fine chemistry",2000,"Asia",0.00826640531114249,407.391510293861,"Switzerland","forw"
16,"14Do","Organic fine chemistry",2000,"Domestic",0.0108686059132256,407.391510293861,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",2000,"Europe",0.0232781810462687,407.391510293861,"Switzerland","forw"
16,"14Am","Organic fine chemistry",2001,"Americas",0.0310759481594174,587.041046962512,"Switzerland","forw"
16,"14As","Organic fine chemistry",2001,"Asia",0.00563915435257862,587.041046962512,"Switzerland","forw"
16,"14Do","Organic fine chemistry",2001,"Domestic",0.0098297292417834,587.041046962512,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",2001,"Europe",0.00657859408960781,587.041046962512,"Switzerland","forw"
16,"14Am","Organic fine chemistry",2002,"Americas",0.0737479796180864,638.001339765118,"Switzerland","forw"
16,"14As","Organic fine chemistry",2002,"Asia",0.0129016012132676,638.001339765118,"Switzerland","forw"
16,"14Do","Organic fine chemistry",2002,"Domestic",0.0200610339800093,638.001339765118,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",2002,"Europe",0.0233862432811623,638.001339765118,"Switzerland","forw"
16,"14Am","Organic fine chemistry",2003,"Americas",0.0997534112030649,748.426701844145,"Switzerland","forw"
16,"14As","Organic fine chemistry",2003,"Asia",0.0139711465569206,748.426701844145,"Switzerland","forw"
16,"14Do","Organic fine chemistry",2003,"Domestic",0.0396195673260693,748.426701844145,"Switzerland","forw"
16,"14Eu","Organic fine chemistry",2003,"Europe",0.0203833422378705,748.426701844145,"Switzerland","forw"
16,"14Am","Organic fine chemistry",2004,"Americas",0.0891390373984028,789.558070853647,"Switzerland","forw"
16,"14As","Organic fine chemistry",2004,"Asia",0.0250554311757299,789.558070853647,"Switzerland","forw"
