"long","lat","group","order","region","subregion"
-65.2898483276367,-44.3607444763184,20,1622,"Argentina",NA
-67.5995559692383,-46.0525398254395,20,1640,"Argentina",NA
-66.0973663330078,-47.8532257080078,20,1658,"Argentina",NA
-67.8259811401367,-49.9196281433105,20,1676,"Argentina",NA
-68.4654235839844,-50.1947250366211,20,1694,"Argentina",NA
-69.2180633544922,-51.5612297058105,20,1712,"Argentina",NA
-69.4884262084961,-52.1361312866211,20,1730,"Argentina",NA
-72.3591842651367,-51.17041015625,20,1748,"Argentina",NA
-73.2516174316406,-50.5584945678711,20,1766,"Argentina",NA
-72.8654251098633,-48.9439430236816,20,1784,"Argentina",NA
-72.345947265625,-47.49267578125,20,1802,"Argentina",NA
-71.8341293334961,-46.2067375183105,20,1820,"Argentina",NA
-72.0417022705078,-44.9041976928711,20,1838,"Argentina",NA
-71.8121109008789,-44.1507797241211,20,1856,"Argentina",NA
-72.0546875,-43.1019515991211,20,1874,"Argentina",NA
-71.77001953125,-41.9685554504395,20,1892,"Argentina",NA
-71.8005905151367,-40.2443351745605,20,1910,"Argentina",NA
-71.4653854370117,-39.40234375,20,1928,"Argentina",NA
-71.09619140625,-37.9099617004395,20,1946,"Argentina",NA
-70.9051284790039,-36.419921875,20,1964,"Argentina",NA
-70.5323257446289,-35.3079109191895,20,1982,"Argentina",NA
-69.8524398803711,-34.2243156433105,20,2000,"Argentina",NA
-70.0520553588867,-32.8599624633789,20,2018,"Argentina",NA
-70.56640625,-31.4279308319092,20,2036,"Argentina",NA
-70.1020050048828,-30.3882808685303,20,2054,"Argentina",NA
-69.7349166870117,-28.64111328125,20,2072,"Argentina",NA
-68.7096176147461,-27.1044921875,20,2090,"Argentina",NA
-68.5419006347656,-25.6515617370605,20,2108,"Argentina",NA
-68.2995147705078,-24.4603519439697,20,2126,"Argentina",NA
-66.7506332397461,-22.2693347930908,20,2144,"Argentina",NA
-64.9926223754883,-22.1096668243408,20,2162,"Argentina",NA
-63.7755851745605,-22.0272464752197,20,2180,"Argentina",NA
46.4906234741211,38.9066886901855,22,2200,"Armenia",NA
45.3499031066895,39.5298843383789,22,2218,"Armenia",NA
43.7916984558105,40.0702629089355,22,2236,"Armenia",NA
43.4919929504395,41.1155281066895,22,2254,"Armenia",NA
45.1885719299316,41.1474113464355,22,2272,"Armenia",NA
45.5695304870605,40.4168434143066,22,2290,"Armenia",NA
46.2020492553711,39.594482421875,22,2308,"Armenia",NA
46.4898414611816,39.0694351196289,22,2326,"Armenia",NA
-170.640472412109,-14.2822265625,24,2346,"American Samoa","Tutuila"
69.2824172973633,-49.0588836669922,134,7132,"French Southern and Antarctic Lands","Kerguelen Islands"
70.2083969116211,-49.1349601745605,135,7151,"French Southern and Antarctic Lands","Kerguelen Island"
69.9021530151367,-49.3892593383789,135,7169,"French Southern and Antarctic Lands","Kerguelen Island"
69.9189453125,-49.6893577575684,135,7187,"French Southern and Antarctic Lands","Kerguelen Island"
68.8720703125,-49.4443359375,135,7205,"French Southern and Antarctic Lands","Kerguelen Island"
69.0812530517578,-48.6792984008789,135,7223,"French Southern and Antarctic Lands","Kerguelen Island"
-61.716064453125,17.0370121002197,137,7243,"Antigua",NA
-61.8199195861816,17.6968746185303,138,7262,"Barbuda",NA
147.184661865234,-43.4078140258789,140,7282,"Australia","South Bruny Island"
148.104293823242,-42.71044921875,142,7302,"Australia","4"
145.576461791992,-40.9041023254395,143,7321,"Australia","Tasmania"
147.268951416016,-40.9597663879395,143,7339,"Australia","Tasmania"
148.286911010742,-41.5549812316895,143,7357,"Australia","Tasmania"
148.241607666016,-42.0218734741211,143,7375,"Australia","Tasmania"
147.785842895508,-43.2200202941895,143,7393,"Australia","Tasmania"
147.342666625977,-42.9644546508789,143,7411,"Australia","Tasmania"
146.413177490234,-43.51953125,143,7429,"Australia","Tasmania"
145.487594604492,-42.9266586303711,143,7447,"Australia","Tasmania"
144.777938842773,-41.4188461303711,143,7465,"Australia","Tasmania"
144.748046875,-40.5894546508789,145,7485,"Australia","Hunter Island"
148.326278686523,-40.3069343566895,146,7504,"Australia","Cape Barren Island"
147.812301635742,-39.9104499816895,147,7523,"Australia","Tasmania"
144.106048583984,-39.8740234375,148,7542,"Australia","King Island"
145.426559448242,-38.3141593933105,150,7562,"Australia","French Island"
136.912704467773,-36.0466766357422,151,7581,"Australia","Kangaroo Island"
153.435440063477,-27.4053707122803,152,7600,"Australia","North Stradbroke Island"
113.096290588379,-25.8150405883789,154,7620,"Australia","Dirk Hartog Island"
153.180953979492,-24.7648429870605,155,7639,"Australia","Fraser Island"
151.23828125,-23.7757816314697,156,7658,"Australia","Curtis Island"
149.927932739258,-22.1493167877197,158,7678,"Australia","Long Island"
148.935546875,-20.14990234375,161,7699,"Australia","Hook Island"
146.230850219727,-18.2414073944092,162,7718,"Australia","Hinchinbrook Island"
139.147659301758,-16.7138671875,164,7738,"Australia","Mornington Island"
137.064544677734,-15.6628904342651,165,7757,"Australia","Vanderlin Island"
124.559562683105,-15.43017578125,168,7778,"Australia","Augustus Island"
136.714645385742,-13.8039064407349,170,7798,"Australia","Groote Eylandt"
136.76318359375,-14.2734375,170,7816,"Australia","Groote Eylandt"
136.122268676758,-13.7805662155151,171,7835,"Australia","Bickerton Island"
130.602737426758,-11.7732419967651,173,7855,"Australia","Bathurst Island"
130.459274291992,-11.6792964935303,173,7873,"Australia","Bathurst Island"
130.950988769531,-11.9264650344849,174,7892,"Australia","Melville Island"
136.710556030273,-11.1583976745605,175,7911,"Australia","Marchinbar Island"
143.152923583984,-12.0758790969849,177,7931,"Australia",NA
143.822357177734,-14.4010744094849,177,7949,"Australia",NA
145.375381469727,-15.8810539245605,177,7967,"Australia",NA
146.333190917969,-18.5537109375,177,7985,"Australia",NA
147.853225708008,-19.7947273254395,177,8003,"Australia",NA
149.241409301758,-21.2501964569092,177,8021,"Australia",NA
150.142959594727,-22.2654304504395,177,8039,"Australia",NA
151.500778198242,-24.0124034881592,177,8057,"Australia",NA
153.028213500977,-25.8703136444092,177,8075,"Australia",NA
153.223831176758,-29.9986305236816,177,8093,"Australia",NA
152.188095092773,-32.7216796875,177,8111,"Australia",NA
151.124801635742,-34.0052719116211,177,8129,"Australia",NA
150.690338134766,-35.177734375,177,8147,"Australia",NA
149.708984375,-37.6169929504395,177,8165,"Australia",NA
146.426940917969,-38.8196296691895,177,8183,"Australia",NA
145.397262573242,-38.5353507995605,177,8201,"Australia",NA
145.049606323242,-38.0109367370605,177,8219,"Australia",NA
143.082611083984,-38.6458969116211,177,8237,"Australia",NA
139.742279052734,-37.1416969299316,177,8255,"Australia",NA
139.325088500977,-35.4266624450684,177,8273,"Australia",NA
138.436233520508,-34.65625,177,8291,"Australia",NA
137.252044677734,-34.9115257263184,177,8309,"Australia",NA
137.863098144531,-32.6737289428711,177,8327,"Australia",NA
135.950592041016,-34.61572265625,177,8345,"Australia",NA
135.216796875,-34.4873046875,177,8363,"Australia",NA
134.100402832031,-32.7486343383789,177,8381,"Australia",NA
131.143646240234,-31.4957027435303,177,8399,"Australia",NA
125.2666015625,-32.6144523620605,177,8417,"Australia",NA
121.729682922363,-33.8624992370605,177,8435,"Australia",NA
117.581939697266,-35.0977516174316,177,8453,"Australia",NA
115.358795166016,-33.6399421691895,177,8471,"Australia",NA
114.971382141113,-29.5397453308105,177,8489,"Australia",NA
113.300102233887,-26.240234375,177,8507,"Australia",NA
113.397361755371,-25.6471672058105,177,8525,"Australia",NA
114.203315734863,-26.1263675689697,177,8543,"Australia",NA
113.767875671387,-22.8128890991211,177,8561,"Australia",NA
115.456153869629,-21.49169921875,177,8579,"Australia",NA
119.104499816895,-19.9953117370605,177,8597,"Australia",NA
122.345405578613,-18.1119136810303,177,8615,"Australia",NA
123.074409484863,-16.71533203125,177,8633,"Australia",NA
123.874412536621,-16.9186515808105,177,8651,"Australia",NA
124.04443359375,-16.2649402618408,177,8669,"Australia",NA
124.585052490234,-16.0201168060303,177,8687,"Australia",NA
125.016410827637,-15.4665040969849,177,8705,"Australia",NA
125.375579833984,-15.0868167877197,177,8723,"Australia",NA
125.661613464355,-14.5294923782349,177,8741,"Australia",NA
126.184272766113,-14.0020503997803,177,8759,"Australia",NA
127.672843933105,-14.1951169967651,177,8777,"Australia",NA
128.28515625,-14.9388666152954,177,8795,"Australia",NA
129.634765625,-15.1397457122803,177,8813,"Australia",NA
129.709869384766,-13.97998046875,177,8831,"Australia",NA
130.617477416992,-12.6468744277954,177,8849,"Australia",NA
131.313781738281,-12.0958976745605,177,8867,"Australia",NA
132.6298828125,-11.8358402252197,177,8885,"Australia",NA
132.557327270508,-11.3668947219849,177,8903,"Australia",NA
134.730270385742,-11.984375,177,8921,"Australia",NA
135.743942260742,-12.24169921875,177,8939,"Australia",NA
136.8974609375,-12.2435550689697,177,8957,"Australia",NA
135.744537353516,-14.28662109375,177,8975,"Australia",NA
136.700103759766,-15.751953125,177,8993,"Australia",NA
139.1103515625,-17.0140628814697,177,9011,"Australia",NA
141.411911010742,-16.0695304870605,177,9029,"Australia",NA
141.875793457031,-12.7782230377197,177,9047,"Australia",NA
142.168365478516,-10.9465818405151,177,9065,"Australia",NA
143.178909301758,-11.9544925689697,177,9083,"Australia",NA
142.148834228516,-10.0517578125,180,9104,"Australia","Mulgrave Island"
17.0456066131592,47.7637672424316,181,9123,"Austria",NA
16.5744132995605,47.4246559143066,181,9141,"Austria",NA
16.0372066497803,46.8448257446289,181,9159,"Austria",NA
14.5969734191895,46.4360809326172,181,9177,"Austria",NA
12.5986318588257,46.6541023254395,181,9195,"Austria",NA
11.1338863372803,46.9361839294434,181,9213,"Austria",NA
9.86464881896973,46.9759750366211,181,9231,"Austria",NA
9.54892539978027,47.5340309143066,181,9249,"Austria",NA
10.4039068222046,47.4169921875,181,9267,"Austria",NA
11.4699220657349,47.506103515625,181,9285,"Austria",NA
12.8093748092651,47.5421867370605,181,9303,"Austria",NA
12.8974609375,48.2037124633789,181,9321,"Austria",NA
13.8431634902954,48.7598648071289,181,9339,"Austria",NA
15.1397457122803,48.9693336486816,181,9357,"Austria",NA
16.7644538879395,48.7220191955566,181,9375,"Austria",NA
44.8171882629395,39.6504402160645,182,9394,"Azerbaijan","Nakhchivan"
45.7964820861816,39.4881324768066,182,9412,"Azerbaijan","Nakhchivan"
44.9690437316895,41.0272445678711,183,9431,"Azerbaijan","Yukhari Askipari"
50.3068351745605,40.4122085571289,184,9450,"Azerbaijan",NA
49.1086921691895,39.029052734375,184,9468,"Azerbaijan",NA
47.9964828491211,38.853759765625,184,9486,"Azerbaijan",NA
48.1510734558105,39.560546875,184,9504,"Azerbaijan",NA
46.4002914428711,39.1921882629395,184,9522,"Azerbaijan",NA
45.93994140625,39.7765617370605,184,9540,"Azerbaijan",NA
45.37890625,40.673583984375,184,9558,"Azerbaijan",NA
45.02294921875,41.2457008361816,184,9576,"Azerbaijan",NA
46.6263694763184,41.15966796875,184,9594,"Azerbaijan",NA
46.5376968383789,41.8704109191895,184,9612,"Azerbaijan",NA
47.8611335754395,41.2127418518066,184,9630,"Azerbaijan",NA
30.53369140625,-2.42626953125,186,9650,"Burundi",NA
30.7902336120605,-3.27460956573486,186,9668,"Burundi",NA
29.3791980743408,-4.29970693588257,186,9686,"Burundi",NA
29.1975593566895,-2.62031245231628,186,9704,"Burundi",NA
30.27099609375,-2.34785151481628,186,9722,"Burundi",NA
6.12128877639771,50.1393547058105,187,9741,"Belgium",NA
5.83759737014771,49.5783195495605,187,9759,"Belgium",NA
4.84150362014771,49.9145050048828,187,9777,"Belgium",NA
4.13525390625,50.143798828125,187,9795,"Belgium",NA
3.23496103286743,50.6629371643066,187,9813,"Belgium",NA
3.35009741783142,51.377685546875,187,9831,"Belgium",NA
4.40400409698486,51.3670883178711,187,9849,"Belgium",NA
5.09990262985229,51.3464851379395,187,9867,"Belgium",NA
5.66914081573486,50.8059539794922,187,9885,"Belgium",NA
3.83447241783142,10.607421875,188,9904,"Benin",NA
3.16464829444885,9.49467754364014,188,9922,"Benin",NA
2.78515648841858,7.47685623168945,188,9940,"Benin",NA
1.61093723773956,6.25083017349243,188,9958,"Benin",NA
1.56630849838257,9.13725662231445,188,9976,"Benin",NA
0.958007752895355,11.0277833938599,188,9994,"Benin",NA
1.50136709213257,11.45556640625,188,10012,"Benin",NA
2.85019516944885,12.3736820220947,188,10030,"Benin",NA
0.374023407697678,14.0763664245605,189,10049,"Burkina Faso",NA
0.973046779632568,13.1703615188599,189,10067,"Burkina Faso",NA
2.20380878448486,12.41259765625,189,10085,"Burkina Faso",NA
1.39970719814301,11.4287109375,189,10103,"Burkina Faso",NA
0.900488495826721,10.9932613372803,189,10121,"Burkina Faso",NA
-0.627148687839508,10.9273929595947,189,10139,"Burkina Faso",NA
-2.90732431411743,10.7279787063599,189,10157,"Burkina Faso",NA
-2.71718764305115,9.45712947845459,189,10175,"Burkina Faso",NA
-4.26718759536743,9.74326229095459,189,10193,"Burkina Faso",NA
-5.50703144073486,10.4834470748901,189,10211,"Burkina Faso",NA
-5.10590839385986,11.967529296875,189,10229,"Burkina Faso",NA
-4.25869178771973,13.1973142623901,189,10247,"Burkina Faso",NA
-2.91708970069885,13.6794929504395,189,10265,"Burkina Faso",NA
-1.01918935775757,14.8413572311401,189,10283,"Burkina Faso",NA
91.9339828491211,21.72216796875,190,10302,"Bangladesh","Maiskhal"
91.5567398071289,22.3822250366211,193,10323,"Bangladesh","Sandwip"
90.5225601196289,22.7475090026855,194,10342,"Bangladesh","5"
92.5749053955078,21.9780769348145,196,10362,"Bangladesh",NA
92.2684555053711,21.0046882629395,196,10380,"Bangladesh",NA
91.6929702758789,22.5047855377197,196,10398,"Bangladesh",NA
90.5680694580078,23.4742679595947,196,10416,"Bangladesh",NA
90.4874038696289,22.5887222290039,196,10434,"Bangladesh",NA
89.9542007446289,22.0228519439697,196,10452,"Bangladesh",NA
89.5025405883789,22.0318851470947,196,10470,"Bangladesh",NA
88.8505859375,23.04052734375,196,10488,"Bangladesh",NA
88.6422805786133,24.3259773254395,196,10506,"Bangladesh",NA
88.6775436401367,25.1804695129395,196,10524,"Bangladesh",NA
88.0845718383789,25.8882312774658,196,10542,"Bangladesh",NA
88.6828155517578,26.2917003631592,196,10560,"Bangladesh",NA
89.3697280883789,26.006103515625,196,10578,"Bangladesh",NA
90.11962890625,25.219970703125,196,10596,"Bangladesh",NA
92.3849639892578,24.8487796783447,196,10614,"Bangladesh",NA
91.6687469482422,24.1900882720947,196,10632,"Bangladesh",NA
91.37060546875,23.197998046875,196,10650,"Bangladesh",NA
92.0440444946289,23.6777839660645,196,10668,"Bangladesh",NA
28.5853500366211,43.7422370910645,197,10687,"Bulgaria",NA
27.8791999816895,41.9866218566895,197,10705,"Bulgaria",NA
26.5796871185303,41.9479484558105,197,10723,"Bulgaria",NA
25.92333984375,41.3119125366211,197,10741,"Bulgaria",NA
24.2894535064697,41.5250473022461,197,10759,"Bulgaria",NA
23.0056629180908,41.7169456481934,197,10777,"Bulgaria",NA
22.4632816314697,42.70947265625,197,10795,"Bulgaria",NA
22.4991207122803,43.5188484191895,197,10813,"Bulgaria",NA
23.0244140625,44.0472183227539,197,10831,"Bulgaria",NA
26.2158203125,44.0072746276855,197,10849,"Bulgaria",NA
50.5749015808105,25.8067874908447,198,10868,"Bahrain",NA
-73.6868209838867,21.0091304779053,199,10887,"Bahamas","Great Inagua Island"
-73.041015625,22.4290523529053,201,10907,"Bahamas","Mayaguana Island"
-74.0100555419922,22.427978515625,202,10926,"Bahamas","Acklins Island"
-74.2746124267578,22.711669921875,203,10945,"Bahamas","Crooked Island"
-75.309814453125,23.58984375,204,10964,"Bahamas","Long Island"
-75.66455078125,23.4501457214355,205,10983,"Bahamas","Great Exuma Island"
-77.5187454223633,23.8694324493408,207,11003,"Bahamas","Andros Island"
-75.5032196044922,24.1390628814697,208,11022,"Bahamas","Cat Island"
-77.5619125366211,25.030029296875,209,11041,"Bahamas","New Providence Island"
-78.1916046142578,24.466064453125,210,11060,"Bahamas","Andros Island"
-77.8401336669922,24.7943840026855,210,11078,"Bahamas","Andros Island"
-76.160400390625,25.1193351745605,211,11097,"Bahamas","Eleuthera Island"
-77.9261169433594,26.6633777618408,212,11116,"Bahamas","Grand Bahama Island"
-77.4031753540039,26.0247058868408,213,11135,"Bahamas","Abaco Island"
-77.2958984375,26.711669921875,213,11153,"Bahamas","Abaco Island"
19.2918949127197,44.69677734375,214,11172,"Bosnia and Herzegovina",NA
19.26806640625,43.9834480285645,214,11190,"Bosnia and Herzegovina",NA
18.9506816864014,43.5266609191895,214,11208,"Bosnia and Herzegovina",NA
18.455078125,42.8440933227539,214,11226,"Bosnia and Herzegovina",NA
17.6434574127197,42.9597663879395,214,11244,"Bosnia and Herzegovina",NA
16.1698246002197,44.3520011901855,214,11262,"Bosnia and Herzegovina",NA
16.5306644439697,45.2166976928711,214,11280,"Bosnia and Herzegovina",NA
18.2849617004395,45.13427734375,214,11298,"Bosnia and Herzegovina",NA
-62.8654289245605,17.9182624816895,215,11317,"Saint Barthelemy",NA
29.2830085754395,55.9678726196289,216,11336,"Belarus",NA
30.5867176055908,55.7002906799316,216,11354,"Belarus",NA
30.8667964935303,54.9407234191895,216,11372,"Belarus",NA
31.8377933502197,54.0007820129395,216,11390,"Belarus",NA
32.4693374633789,53.2703132629395,216,11408,"Belarus",NA
31.5351581573486,52.7982444763184,216,11426,"Belarus",NA
31.0792980194092,52.0769538879395,216,11444,"Belarus",NA
30.1607418060303,51.4778785705566,216,11462,"Belarus",NA
28.7312488555908,51.4333992004395,216,11480,"Belarus",NA
27.6013679504395,51.6016120910645,216,11498,"Belarus",NA
24.9738292694092,51.9111328125,216,11516,"Belarus",NA
23.5396480560303,51.618896484375,216,11534,"Belarus",NA
23.4795894622803,52.5515594482422,216,11552,"Belarus",NA
24.2366199493408,53.9199714660645,216,11570,"Belarus",NA
25.5730457305908,54.139892578125,216,11588,"Belarus",NA
25.8592777252197,54.9192886352539,216,11606,"Belarus",NA
26.5192375183105,55.4481468200684,216,11624,"Belarus",NA
28.1178703308105,56.1458015441895,216,11642,"Belarus",NA
-87.8485336303711,18.140380859375,218,11662,"Belize","Ambergris Cay"
-88.8978042602539,17.91455078125,219,11681,"Belize",NA
-88.2034683227539,17.5166015625,219,11699,"Belize",NA
-64.6946334838867,32.3869132995605,220,11718,"Bermuda",NA
-61.9169425964355,-20.0553722381592,221,11737,"Bolivia",NA
-63.7169418334961,-22.0275402069092,221,11755,"Bolivia",NA
-64.8430633544922,-22.1439456939697,221,11773,"Bolivia",NA
-66.7117233276367,-22.21630859375,221,11791,"Bolivia",NA
-67.8817367553711,-22.4933605194092,221,11809,"Bolivia",NA
-68.4873962402344,-20.6407222747803,221,11827,"Bolivia",NA
-68.6961898803711,-19.74072265625,221,11845,"Bolivia",NA
-69.0601577758789,-18.4330062866211,221,11863,"Bolivia",NA
-69.6457061767578,-17.24853515625,221,11881,"Bolivia",NA
-68.9134750366211,-16.2619132995605,221,11899,"Bolivia",NA
-69.2349090576172,-14.5970706939697,221,11917,"Bolivia",NA
-68.9722671508789,-13.38232421875,221,11935,"Bolivia",NA
-69.4625473022461,-10.9481439590454,221,11953,"Bolivia",NA
-67.7217788696289,-10.6831045150757,221,11971,"Bolivia",NA
-65.436767578125,-9.71044921875,221,11989,"Bolivia",NA
-65.3728561401367,-11.2899417877197,221,12007,"Bolivia",NA
-64.8298797607422,-12.0302734375,221,12025,"Bolivia",NA
-63.1167945861816,-12.6516599655151,221,12043,"Bolivia",NA
-61.5115699768066,-13.5412111282349,221,12061,"Bolivia",NA
-60.2988777160645,-14.6185550689697,221,12079,"Bolivia",NA
-58.3456077575684,-16.2843742370605,221,12097,"Bolivia",NA
-57.5520477294922,-18.18310546875,221,12115,"Bolivia",NA
-57.8607444763184,-19.9795913696289,221,12133,"Bolivia",NA
-48.6030769348145,-26.4137687683105,223,12153,"Brazil","Ilha de Sao Francisco"
-44.1292953491211,-23.1418952941895,225,12173,"Brazil","Ilha Grande"
-38.9071273803711,-13.4010744094849,226,12192,"Brazil","5"
-44.4873046875,-2.78974580764771,228,12212,"Brazil","7"
-51.4244651794434,-0.565917909145355,230,12232,"Brazil","Ilha Grande de Gurupa"
-48.3926773071289,-0.297363370656967,231,12251,"Brazil","Ilha de Marajo"
-48.9289054870605,-1.48232436180115,231,12269,"Brazil","Ilha de Marajo"
-50.0657234191895,-1.70380866527557,231,12287,"Brazil","Ilha de Marajo"
-50.7960929870605,-0.906250178813934,231,12305,"Brazil","Ilha de Marajo"
-50.8421859741211,-0.05019511282444,232,12324,"Brazil","Ilha Queimada"
-49.8389663696289,0.00688466103747487,234,12344,"Brazil","Ilha Caviana"
-50.424560546875,0.558251678943634,235,12363,"Brazil","14"
-50.2989730834961,1.93852531909943,237,12383,"Brazil","Ilha de Maraca"
-55.9153327941895,2.03955101966858,238,12402,"Brazil",NA
-55.2860336303711,2.49965834617615,238,12420,"Brazil",NA
-54.5504875183105,2.29306650161743,238,12438,"Brazil",NA
-53.4318351745605,2.27944326400757,238,12456,"Brazil",NA
-52.4558601379395,2.86416053771973,238,12474,"Brazil",NA
-51.6834487915039,4.03969764709473,238,12492,"Brazil",NA
-50.6086921691895,2.10410141944885,238,12510,"Brazil",NA
-50.7550773620605,0.222558572888374,238,12528,"Brazil",NA
-52.229248046875,-1.36249995231628,238,12546,"Brazil",NA
-50.8255386352539,-1.31142592430115,238,12564,"Brazil",NA
-49.4601554870605,-2.19150400161743,238,12582,"Brazil",NA
-48.4514656066895,-1.43583965301514,238,12600,"Brazil",NA
-47.6871109008789,-0.724804759025574,238,12618,"Brazil",NA
-46.6172370910645,-0.970605432987213,238,12636,"Brazil",NA
-45.0763664245605,-1.46640634536743,238,12654,"Brazil",NA
-44.6624031066895,-2.37324213981628,238,12672,"Brazil",NA
-44.2286148071289,-2.47128891944885,238,12690,"Brazil",NA
-42.6758804321289,-2.58964824676514,238,12708,"Brazil",NA
-39.0143547058105,-3.39023423194885,238,12726,"Brazil",NA
-35.5494117736816,-5.12939453125,238,12744,"Brazil",NA
-34.8369140625,-7.87177658081055,238,12762,"Brazil",NA
